Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity
392004,3,1/27/2016,2/1/2016,401785,0,1449,2
392004,4,1/27/2016,2/1/2016,401785,0,1698,1
392004,5,1/27/2016,2/1/2016,401785,0,2006,1
392005,1,1/27/2016,,1458301,48,1586,1
392005,2,1/27/2016,,1458301,48,1050,1
392005,3,1/27/2016,,1458301,48,1100,6
392005,4,1/27/2016,,1458301,48,1607,9
392006,1,1/27/2016,,1310403,65,149,6
392006,2,1/27/2016,,1310403,65,1863,2
392007,1,1/27/2016,,1079159,41,84,5
392007,2,1/27/2016,,1079159,41,1573,2
392007,3,1/27/2016,,1079159,41,185,1
392008,1,1/27/2016,,992150,39,1659,3
392009,1,1/27/2016,,1724829,54,2161,3
392009,2,1/27/2016,,1724829,54,1387,1
392010,1,1/27/2016,,651767,18,1629,5
392010,2,1/27/2016,,651767,18,522,1
392010,3,1/27/2016,,651767,18,1668,2
392010,4,1/27/2016,,651767,18,189,9
392010,5,1/27/2016,,651767,18,1522,1
392010,6,1/27/2016,,651767,18,455,1
393001,1,1/28/2016,,530451,19,2267,7
393001,2,1/28/2016,,530451,19,1228,4
393001,3,1/28/2016,,530451,19,1593,1
393001,4,1/28/2016,,530451,19,1157,5
393002,1,1/28/2016,,792110,28,662,9
393003,1,1/28/2016,,1188400,38,2000,2
393003,2,1/28/2016,,1188400,38,2102,1
393003,3,1/28/2016,,1188400,38,1608,9
393004,1,1/28/2016,2/9/2016,2007813,0,415,3
393004,2,1/28/2016,2/9/2016,2007813,0,1629,1
393005,1,1/28/2016,,1112419,39,175,6
393005,2,1/28/2016,,1112419,39,2511,2
393005,3,1/28/2016,,1112419,39,1657,3
393005,4,1/28/2016,,1112419,39,417,2
393006,1,1/28/2016,,1765324,51,417,2
393006,2,1/28/2016,,1765324,51,2305,2
393007,1,1/28/2016,,1206405,45,1763,1
393007,2,1/28/2016,,1206405,45,121,1
393007,3,1/28/2016,,1206405,45,2387,7
393007,4,1/28/2016,,1206405,45,1901,3
393008,1,1/28/2016,,1823888,57,2038,1
393009,1,1/28/2016,,1765579,56,2024,1
393010,1,1/28/2016,2/6/2016,313968,0,1616,7
393010,2,1/28/2016,2/6/2016,313968,0,1477,2
394000,1,1/29/2016,2/9/2016,1736019,0,979,1
394000,2,1/29/2016,2/9/2016,1736019,0,113,4
394001,1,1/29/2016,,186894,5,1228,5
394001,2,1/29/2016,,186894,5,519,8
394001,3,1/29/2016,,186894,5,1652,3
394002,1,1/29/2016,,452923,27,1695,1
394002,2,1/29/2016,,452923,27,1688,2
394003,1,1/29/2016,,431461,27,326,2
394003,2,1/29/2016,,431461,27,1697,3
394003,3,1/29/2016,,431461,27,654,2
394004,1,1/29/2016,,602720,16,1417,2
394004,2,1/29/2016,,602720,16,1138,1
394004,3,1/29/2016,,602720,16,1190,2
394005,1,1/29/2016,,1810401,65,174,4
394005,2,1/29/2016,,1810401,65,1712,6
394006,1,1/29/2016,,1041067,37,1802,6
394007,1,1/29/2016,,1337730,63,2077,5
395000,1,1/30/2016,,829132,32,128,4
395001,1,1/30/2016,,216550,10,2089,3
395001,2,1/30/2016,,216550,10,1610,1
395001,3,1/30/2016,,216550,10,1779,8
395002,1,1/30/2016,,250944,8,105,3
395002,2,1/30/2016,,250944,8,1621,3
395003,1,1/30/2016,,1296866,54,2355,2
395003,2,1/30/2016,,1296866,54,1209,3
395003,3,1/30/2016,,1296866,54,2,9
395004,1,1/30/2016,,2063107,45,1291,2
395004,2,1/30/2016,,2063107,45,2178,2
395004,3,1/30/2016,,2063107,45,1986,8
395005,1,1/30/2016,,2082135,54,1630,5
395005,2,1/30/2016,,2082135,54,1589,5
395006,1,1/30/2016,,127193,5,697,2
395006,2,1/30/2016,,127193,5,1249,1
395006,3,1/30/2016,,127193,5,1990,7
395006,4,1/30/2016,,127193,5,1581,1
395007,1,1/30/2016,,1714451,54,1605,2
395007,2,1/30/2016,,1714451,54,1603,4
395007,3,1/30/2016,,1714451,54,2014,6
395008,1,1/30/2016,,1401419,61,128,2
395009,1,1/30/2016,,731556,29,1156,2
395010,1,1/30/2016,,1549964,55,1076,5
395011,1,1/30/2016,,1114319,36,1587,1
395011,2,1/30/2016,,1114319,36,142,2
395011,3,1/30/2016,,1114319,36,1933,3
395012,1,1/30/2016,,1418448,65,1784,7
395012,2,1/30/2016,,1418448,65,1313,3
395014,1,1/30/2016,,1178352,42,1605,10
397000,1,2/1/2016,,1677739,55,1649,9
397001,1,2/1/2016,,1140654,37,1458,6
397001,2,2/1/2016,,1140654,37,390,1
397002,1,2/1/2016,2/9/2016,1348253,0,1607,2
397002,2,2/1/2016,2/9/2016,1348253,0,97,2
397002,3,2/1/2016,2/9/2016,1348253,0,2012,2
397003,1,2/1/2016,,760816,29,955,1
397003,2,2/1/2016,,760816,29,1614,1
397003,3,2/1/2016,,760816,29,1109,4
397004,1,2/1/2016,2/10/2016,1866421,0,123,2
397004,2,2/1/2016,2/10/2016,1866421,0,625,1
397004,3,2/1/2016,2/10/2016,1866421,0,1641,4
397005,1,2/1/2016,,1650783,64,1192,10
397005,2,2/1/2016,,1650783,64,2164,4
397005,3,2/1/2016,,1650783,64,1432,3
397005,4,2/1/2016,,1650783,64,1983,4
397005,5,2/1/2016,,1650783,64,1226,2
397005,6,2/1/2016,,1650783,64,1697,3
397005,7,2/1/2016,,1650783,64,1409,5
398000,1,2/2/2016,,1110229,42,1799,1
398001,1,2/2/2016,,130214,5,1588,7
398001,2,2/2/2016,,130214,5,1259,8
398001,3,2/2/2016,,130214,5,1194,1
398001,4,2/2/2016,,130214,5,374,6
398002,1,2/2/2016,,1822089,44,160,4
398002,2,2/2/2016,,1822089,44,1612,2
398003,1,2/2/2016,,1355155,51,31,1
398003,3,2/2/2016,,1355155,51,439,1
398003,4,2/2/2016,,1355155,51,1026,3
398004,1,2/2/2016,,1001493,36,70,2
398004,2,2/2/2016,,1001493,36,2060,3
398004,3,2/2/2016,,1001493,36,1736,9
398004,4,2/2/2016,,1001493,36,84,1
398005,1,2/2/2016,,1761462,63,1642,5
398005,2,2/2/2016,,1761462,63,424,3
398005,3,2/2/2016,,1761462,63,1672,1
398005,4,2/2/2016,,1761462,63,445,8
398006,1,2/2/2016,,857287,34,1274,1
398006,2,2/2/2016,,857287,34,1348,4
398006,3,2/2/2016,,857287,34,1556,3
398006,4,2/2/2016,,857287,34,1525,2
398006,5,2/2/2016,,857287,34,326,1
398006,6,2/2/2016,,857287,34,1056,1
398006,7,2/2/2016,,857287,34,702,3
398007,1,2/2/2016,,1042883,42,445,5
398007,2,2/2/2016,,1042883,42,1804,3
399000,1,2/3/2016,,1887449,64,1633,5
399001,1,2/3/2016,,687377,12,1781,10
399002,1,2/3/2016,,1476450,51,2054,2
399003,1,2/3/2016,,1232687,59,1631,5
399003,2,2/3/2016,,1232687,59,93,2
399003,3,2/3/2016,,1232687,59,1589,2
399003,4,2/3/2016,,1232687,59,1802,4
399003,5,2/3/2016,,1232687,59,1576,2
399003,6,2/3/2016,,1232687,59,103,2
399004,1,2/3/2016,2/11/2016,822698,0,1058,3
399006,1,2/3/2016,,1363203,65,361,7
399007,1,2/3/2016,,1191228,38,1576,1
399007,2,2/3/2016,,1191228,38,1543,1
399009,1,2/3/2016,,784001,28,735,5
399009,2,2/3/2016,,784001,28,73,6
399010,1,2/3/2016,,906625,36,1516,1
399010,2,2/3/2016,,906625,36,2147,1
399010,3,2/3/2016,,906625,36,1624,1
399010,4,2/3/2016,,906625,36,1627,4
399010,5,2/3/2016,,906625,36,1142,1
399010,6,2/3/2016,,906625,36,1424,6
400000,1,2/4/2016,,1883755,61,138,2
400000,2,2/4/2016,,1883755,61,71,4
400001,1,2/4/2016,,264640,8,2037,1
400001,2,2/4/2016,,264640,8,1199,3
400002,1,2/4/2016,,363872,9,54,1
400002,2,2/4/2016,,363872,9,2019,1
400002,3,2/4/2016,,363872,9,1293,4
400002,4,2/4/2016,,363872,9,419,8
400003,1,2/4/2016,,446883,27,164,8
400003,2,2/4/2016,,446883,27,1638,1
400003,3,2/4/2016,,446883,27,1331,7
400004,1,2/4/2016,,106880,5,1426,10
400004,2,2/4/2016,,106880,5,1619,7
400004,3,2/4/2016,,106880,5,180,1
400004,4,2/4/2016,,106880,5,1837,1
400005,1,2/4/2016,,2065817,65,1913,9
400006,1,2/4/2016,2/10/2016,1996959,0,1284,3
400007,1,2/4/2016,,1987941,63,152,5
400007,2,2/4/2016,,1987941,63,1420,2
400007,3,2/4/2016,,1987941,63,181,3
400009,1,2/4/2016,,1310047,45,1746,2
400010,1,2/4/2016,2/10/2016,606808,0,1746,8
400010,2,2/4/2016,2/10/2016,606808,0,1664,3
400010,3,2/4/2016,2/10/2016,606808,0,965,3
400011,1,2/4/2016,,1122248,37,458,2
401002,1,2/5/2016,,1787415,48,1583,2
401002,2,2/5/2016,,1787415,48,1409,3
401002,3,2/5/2016,,1787415,48,303,1
401002,4,2/5/2016,,1787415,48,156,4
401003,1,2/5/2016,,376977,8,34,2
401004,1,2/5/2016,,1565847,47,667,6
401005,1,2/5/2016,,953489,41,2044,7
401005,2,2/5/2016,,953489,41,501,2
401005,3,2/5/2016,,953489,41,400,5
401005,4,2/5/2016,,953489,41,58,1
401005,5,2/5/2016,,953489,41,1612,6
401005,6,2/5/2016,,953489,41,1591,3
401007,1,2/5/2016,,1774119,47,1494,3
402000,1,2/6/2016,,1086200,37,1466,1
402000,2,2/6/2016,,1086200,37,1315,3
402001,1,2/6/2016,,732289,28,83,2
402001,2,2/6/2016,,732289,28,1647,1
402001,3,2/6/2016,,732289,28,112,2
402001,4,2/6/2016,,732289,28,1495,5
402002,1,2/6/2016,,1673191,47,1602,7
402004,1,2/6/2016,,1906975,54,1134,5
402005,1,2/6/2016,,941746,39,2301,7
402005,2,2/6/2016,,941746,39,153,2
402006,1,2/6/2016,,1763642,64,146,3
402006,2,2/6/2016,,1763642,64,2030,7
402007,1,2/6/2016,,957784,41,1632,5
402007,2,2/6/2016,,957784,41,1132,2
402007,3,2/6/2016,,957784,41,1002,3
402008,1,2/6/2016,,1427596,61,191,3
402008,2,2/6/2016,,1427596,61,2110,8
402009,1,2/6/2016,,783691,30,154,4
402009,2,2/6/2016,,783691,30,1163,6
402010,1,2/6/2016,2/13/2016,1653624,0,974,3
402011,1,2/6/2016,,1730479,59,147,4
402011,2,2/6/2016,,1730479,59,53,2
402012,1,2/6/2016,,1392371,51,505,8
402012,2,2/6/2016,,1392371,51,1109,2
402012,3,2/6/2016,,1392371,51,1512,4
402012,4,2/6/2016,,1392371,51,1033,8
402013,1,2/6/2016,,729681,28,135,3
402013,2,2/6/2016,,729681,28,160,6
402013,3,2/6/2016,,729681,28,2139,1
402013,4,2/6/2016,,729681,28,119,1
404000,1,2/8/2016,,1258466,54,136,3
404000,2,2/8/2016,,1258466,54,1258,5
404000,3,2/8/2016,,1258466,54,1595,1
404000,4,2/8/2016,,1258466,54,2109,2
404001,1,2/8/2016,,495894,22,2153,2
404001,2,2/8/2016,,495894,22,1635,1
404002,1,2/8/2016,,1324963,57,1612,3
404002,2,2/8/2016,,1324963,57,166,1
404002,3,2/8/2016,,1324963,57,1545,2
404002,4,2/8/2016,,1324963,57,471,3
404004,1,2/8/2016,,368115,10,2502,1
404004,2,2/8/2016,,368115,10,1272,5
404004,3,2/8/2016,,368115,10,404,1
404005,1,2/8/2016,2/16/2016,295597,0,491,1
404005,2,2/8/2016,2/16/2016,295597,0,1456,5
405000,1,2/9/2016,,1548406,47,1683,2
405001,1,2/9/2016,,1437592,50,375,8
405001,2,2/9/2016,,1437592,50,768,2
405001,3,2/9/2016,,1437592,50,1640,1
405002,1,2/9/2016,,474309,27,429,4
405002,2,2/9/2016,,474309,27,2105,4
405002,3,2/9/2016,,474309,27,1620,2
405002,4,2/9/2016,,474309,27,126,2
405002,5,2/9/2016,,474309,27,337,7
405002,6,2/9/2016,,474309,27,2367,2
405002,7,2/9/2016,,474309,27,1639,1
405003,1,2/9/2016,,582819,24,1648,3
405003,2,2/9/2016,,582819,24,1302,1
405005,1,2/9/2016,2/15/2016,39894,0,1608,8
405006,1,2/9/2016,,622011,17,1618,1
405006,2,2/9/2016,,622011,17,1603,1
405006,3,2/9/2016,,622011,17,1599,8
405007,1,2/9/2016,,1906549,57,1413,2
406000,1,2/10/2016,,1533894,50,1134,2
406001,1,2/10/2016,2/15/2016,1610147,0,1684,5
406001,2,2/10/2016,2/15/2016,1610147,0,100,2
406001,3,2/10/2016,2/15/2016,1610147,0,1500,3
406001,4,2/10/2016,2/15/2016,1610147,0,430,3
406001,5,2/10/2016,2/15/2016,1610147,0,2099,1
406001,6,2/10/2016,2/15/2016,1610147,0,450,1
406001,7,2/10/2016,2/15/2016,1610147,0,452,2
406002,1,2/10/2016,,1954639,47,1791,1
406002,2,2/10/2016,,1954639,47,64,7
406002,3,2/10/2016,,1954639,47,1191,1
406003,1,2/10/2016,,1310201,65,432,10
406003,2,2/10/2016,,1310201,65,100,3
406004,1,2/10/2016,,1389462,43,725,1
406005,1,2/10/2016,,1883820,61,2495,7
406005,2,2/10/2016,,1883820,61,90,3
406006,1,2/10/2016,,761306,29,593,2
406006,2,2/10/2016,,761306,29,62,3
406006,3,2/10/2016,,761306,29,1584,1
406006,4,2/10/2016,,761306,29,979,7
406006,5,2/10/2016,,761306,29,135,1
406006,6,2/10/2016,,761306,29,1703,2
406007,1,2/10/2016,2/20/2016,1451764,0,1602,2
406008,1,2/10/2016,,1827243,66,430,1
406008,2,2/10/2016,,1827243,66,435,9
406008,3,2/10/2016,,1827243,66,152,4
406008,4,2/10/2016,,1827243,66,2421,5
406008,5,2/10/2016,,1827243,66,1703,3
406008,6,2/10/2016,,1827243,66,72,4
406008,7,2/10/2016,,1827243,66,305,4
406009,1,2/10/2016,,332217,8,537,3
406010,1,2/10/2016,,490481,20,1605,3
406010,2,2/10/2016,,490481,20,1593,3
406010,3,2/10/2016,,490481,20,2436,2
406010,4,2/10/2016,,490481,20,2168,1
407000,1,2/11/2016,,526411,19,1369,3
407000,2,2/11/2016,,526411,19,150,3
407001,1,2/11/2016,,993480,37,1008,3
407001,2,2/11/2016,,993480,37,1606,1
407001,3,2/11/2016,,993480,37,1446,7
407002,1,2/11/2016,2/16/2016,1342915,0,1092,8
407003,1,2/11/2016,,960606,38,1743,1
407003,2,2/11/2016,,960606,38,2033,1
407003,3,2/11/2016,,960606,38,114,1
407004,1,2/11/2016,,307767,10,1674,2
407004,2,2/11/2016,,307767,10,1361,5
407004,3,2/11/2016,,307767,10,1667,1
407005,1,2/11/2016,,2043928,59,597,2
407005,2,2/11/2016,,2043928,59,2501,2
407005,3,2/11/2016,,2043928,59,523,1
407005,4,2/11/2016,,2043928,59,327,3
407005,5,2/11/2016,,2043928,59,81,6
407006,1,2/11/2016,,516663,27,1018,4
407006,2,2/11/2016,,516663,27,957,1
407007,1,2/11/2016,,224111,10,151,1
407007,2,2/11/2016,,224111,10,1845,3
407007,3,2/11/2016,,224111,10,1675,1
407007,4,2/11/2016,,224111,10,1578,1
407009,1,2/11/2016,,367131,9,1863,6
407009,2,2/11/2016,,367131,9,385,1
407010,1,2/11/2016,2/14/2016,1380756,0,1580,1
407010,2,2/11/2016,2/14/2016,1380756,0,2083,6
407010,3,2/11/2016,2/14/2016,1380756,0,1693,2
407011,1,2/11/2016,,1983649,50,596,1
407011,2,2/11/2016,,1983649,50,446,2
407011,3,2/11/2016,,1983649,50,146,1
407011,4,2/11/2016,,1983649,50,774,2
408001,1,2/12/2016,,322186,9,1252,5
408001,2,2/12/2016,,322186,9,1703,4
408001,3,2/12/2016,,322186,9,1093,6
408001,4,2/12/2016,,322186,9,1655,5
408002,1,2/12/2016,,1297155,43,1279,3
408003,1,2/12/2016,,1716565,61,1584,7
408003,2,2/12/2016,,1716565,61,95,1
408003,3,2/12/2016,,1716565,61,1063,10
408003,4,2/12/2016,,1716565,61,1905,3
408004,1,2/12/2016,,784296,29,1679,2
408005,1,2/12/2016,,1788888,57,449,6
408005,2,2/12/2016,,1788888,57,1843,1
408005,3,2/12/2016,,1788888,57,1699,1
408005,4,2/12/2016,,1788888,57,2057,1
408005,5,2/12/2016,,1788888,57,1648,1
408006,1,2/12/2016,,1551319,61,157,3
408006,2,2/12/2016,,1551319,61,2496,4
408006,3,2/12/2016,,1551319,61,1826,1
408006,4,2/12/2016,,1551319,61,1929,3
408007,1,2/12/2016,,656387,14,654,2
408008,1,2/12/2016,,326510,10,1707,4
408010,1,2/12/2016,,1908175,47,115,2
409000,1,2/13/2016,,1747015,64,125,2
409000,2,2/13/2016,,1747015,64,1789,7
409000,3,2/13/2016,,1747015,64,120,7
409000,4,2/13/2016,,1747015,64,1788,1
409001,1,2/13/2016,2/17/2016,1856221,0,2094,2
409001,2,2/13/2016,2/17/2016,1856221,0,161,7
409001,3,2/13/2016,2/17/2016,1856221,0,1598,3
409001,4,2/13/2016,2/17/2016,1856221,0,2109,3
409002,1,2/13/2016,,1959938,66,560,7
409003,1,2/13/2016,,919575,38,1315,1
409003,2,2/13/2016,,919575,38,2508,7
409003,3,2/13/2016,,919575,38,107,7
409004,1,2/13/2016,,1303360,53,1634,1
409004,2,2/13/2016,,1303360,53,2266,5
409004,3,2/13/2016,,1303360,53,1643,3
409004,4,2/13/2016,,1303360,53,1037,1
409005,1,2/13/2016,,1156077,42,1334,2
409005,2,2/13/2016,,1156077,42,1995,2
409006,1,2/13/2016,,1345382,56,2435,1
409006,2,2/13/2016,,1345382,56,1563,2
409006,3,2/13/2016,,1345382,56,456,1
409007,1,2/13/2016,,65163,5,1743,2
409008,1,2/13/2016,,581812,20,47,1
409008,2,2/13/2016,,581812,20,1323,2
409008,3,2/13/2016,,581812,20,111,7
409009,1,2/13/2016,,824810,32,2488,4
409009,2,2/13/2016,,824810,32,1576,1
409010,1,2/13/2016,,1179746,39,2093,2
409011,1,2/13/2016,,471223,23,437,5
409011,2,2/13/2016,,471223,23,1170,1
409011,3,2/13/2016,,471223,23,55,8
409011,4,2/13/2016,,471223,23,18,3
409011,6,2/13/2016,,471223,23,1654,2
409012,1,2/13/2016,,2044567,57,1243,5
409013,1,2/13/2016,,1837049,64,1458,2
409013,2,2/13/2016,,1837049,64,336,6
409014,1,2/13/2016,,448232,19,451,10
409014,2,2/13/2016,,448232,19,1514,1
409014,3,2/13/2016,,448232,19,1420,1
409015,1,2/13/2016,,613693,15,1175,2
409016,1,2/13/2016,,1451919,63,1402,6
409016,2,2/13/2016,,1451919,63,864,2
409016,3,2/13/2016,,1451919,63,71,3
409016,4,2/13/2016,,1451919,63,2114,8
409018,1,2/13/2016,,1083191,37,2023,1
409018,2,2/13/2016,,1083191,37,173,2
409019,1,2/13/2016,,1157316,41,184,1
409020,1,2/13/2016,2/24/2016,250944,0,1977,1
409021,1,2/13/2016,2/22/2016,730203,0,1642,1
409022,1,2/13/2016,2/25/2016,944448,0,1850,4
410000,1,2/14/2016,,1349131,51,1605,1
410000,2,2/14/2016,,1349131,51,2159,2
410000,3,2/14/2016,,1349131,51,2110,2
410001,1,2/14/2016,,316485,10,609,7
410001,2,2/14/2016,,316485,10,425,4
411000,1,2/15/2016,,761306,30,148,3
411001,1,2/15/2016,,1796950,63,1063,2
411001,2,2/15/2016,,1796950,63,58,2
411001,3,2/15/2016,,1796950,63,1575,1
411001,4,2/15/2016,,1796950,63,1390,8
411001,5,2/15/2016,,1796950,63,442,1
411002,1,2/15/2016,2/25/2016,1965605,0,1616,4
411003,1,2/15/2016,,1602459,65,86,3
411003,2,2/15/2016,,1602459,65,2102,2
411003,3,2/15/2016,,1602459,65,1609,4
411004,1,2/15/2016,,1916734,61,1603,4
411004,2,2/15/2016,,1916734,61,1632,2
411004,3,2/15/2016,,1916734,61,64,1
411005,1,2/15/2016,,211746,9,80,1
411005,2,2/15/2016,,211746,9,1008,2
411005,3,2/15/2016,,211746,9,125,2
411006,1,2/15/2016,,1627570,63,2090,2
411006,2,2/15/2016,,1627570,63,99,3
411006,4,2/15/2016,,1627570,63,93,8
411007,1,2/15/2016,,950191,39,1599,3
411007,2,2/15/2016,,950191,39,72,1
411007,3,2/15/2016,,950191,39,1381,4
411007,4,2/15/2016,,950191,39,1297,2
411009,1,2/15/2016,,676059,17,1644,4
411009,2,2/15/2016,,676059,17,1592,3
411009,3,2/15/2016,,676059,17,1976,4
411009,4,2/15/2016,,676059,17,61,1
411009,5,2/15/2016,,676059,17,2078,3
411010,1,2/15/2016,,1942072,59,608,5
411010,2,2/15/2016,,1942072,59,421,1
411010,3,2/15/2016,,1942072,59,1597,1
411010,4,2/15/2016,,1942072,59,64,2
411011,1,2/15/2016,,1909649,47,2078,10
411011,2,2/15/2016,,1909649,47,98,5
411011,3,2/15/2016,,1909649,47,265,1
411011,4,2/15/2016,,1909649,47,2508,2
412000,1,2/16/2016,,1611938,59,2169,10
412000,2,2/16/2016,,1611938,59,1036,1
412000,3,2/16/2016,,1611938,59,160,3
412000,4,2/16/2016,,1611938,59,1613,1
412001,1,2/16/2016,,1482513,43,2165,1
412001,2,2/16/2016,,1482513,43,1412,2
412001,3,2/16/2016,,1482513,43,1078,1
412001,4,2/16/2016,,1482513,43,444,7
412002,1,2/16/2016,2/21/2016,1845084,0,191,4
412003,1,2/16/2016,,311493,10,2275,1
412004,1,2/16/2016,,1076568,37,2050,4
412004,2,2/16/2016,,1076568,37,218,6
412004,3,2/16/2016,,1076568,37,1921,3
412004,4,2/16/2016,,1076568,37,368,1
412005,1,2/16/2016,2/21/2016,1838833,0,1271,1
412005,2,2/16/2016,2/21/2016,1838833,0,2102,7
412005,3,2/16/2016,2/21/2016,1838833,0,740,1
412005,4,2/16/2016,2/21/2016,1838833,0,1098,1
412006,1,2/16/2016,,375538,10,1771,3
412006,2,2/16/2016,,375538,10,1655,2
412007,1,2/16/2016,,213985,9,1755,1
412007,2,2/16/2016,,213985,9,1280,1
412008,1,2/16/2016,,950191,41,394,6
412008,2,2/16/2016,,950191,41,2055,3
412008,3,2/16/2016,,950191,41,1651,1
412008,4,2/16/2016,,950191,41,1296,3
412009,1,2/16/2016,,1375827,43,1693,6
412010,1,2/16/2016,,1428180,44,126,2
412010,2,2/16/2016,,1428180,44,1574,10
412010,3,2/16/2016,,1428180,44,79,2
412010,4,2/16/2016,,1428180,44,718,1
412011,1,2/16/2016,,1698157,63,1261,10
412011,2,2/16/2016,,1698157,63,1707,1
412011,3,2/16/2016,,1698157,63,48,1
412011,4,2/16/2016,,1698157,63,85,3
412012,1,2/16/2016,,1813538,57,1365,2
412012,2,2/16/2016,,1813538,57,1242,1
412012,3,2/16/2016,,1813538,57,1590,2
412012,4,2/16/2016,,1813538,57,1168,2
412013,1,2/16/2016,,587649,24,1612,1
412013,2,2/16/2016,,587649,24,145,10
412014,1,2/16/2016,,1474834,53,1650,3
412015,1,2/16/2016,,1240530,57,1600,1
412015,2,2/16/2016,,1240530,57,124,2
413001,1,2/17/2016,,1857461,45,1689,10
413002,1,2/17/2016,,943159,37,1613,3
413003,1,2/17/2016,,1049709,42,1645,3
413003,2,2/17/2016,,1049709,42,87,1
413003,3,2/17/2016,,1049709,42,1449,1
413005,1,2/17/2016,,1437978,64,2011,1
413007,1,2/17/2016,,986569,40,1704,2
413007,2,2/17/2016,,986569,40,1588,1
413007,3,2/17/2016,,986569,40,1616,5
413008,1,2/17/2016,,703938,28,148,1
413008,2,2/17/2016,,703938,28,429,3
413009,1,2/17/2016,,1868588,44,1308,4
413010,1,2/17/2016,,122511,6,1268,2
413010,2,2/17/2016,,122511,6,2106,2
413011,1,2/17/2016,2/26/2016,246888,0,1637,5
413011,2,2/17/2016,2/26/2016,246888,0,1636,1
413011,3,2/17/2016,2/26/2016,246888,0,1586,7
413012,1,2/17/2016,,980266,36,1305,3
413012,2,2/17/2016,,980266,36,2495,1
413013,1,2/17/2016,,1737226,55,1115,1
413013,2,2/17/2016,,1737226,55,1431,5
413014,1,2/17/2016,,1062632,37,65,1
413014,2,2/17/2016,,1062632,37,2174,1
413015,1,2/17/2016,,200992,9,1779,1
413016,1,2/17/2016,,366856,8,2106,3
413016,2,2/17/2016,,366856,8,1636,2
413016,3,2/17/2016,,366856,8,2104,3
413016,4,2/17/2016,,366856,8,2468,1
413017,1,2/17/2016,,1239489,59,76,1
413018,1,2/17/2016,,643186,17,1582,1
413018,2,2/17/2016,,643186,17,2083,2
413020,1,2/17/2016,,2096292,50,1615,1
413023,1,2/17/2016,,1461041,63,166,3
414001,1,2/18/2016,,858760,31,50,3
414001,2,2/18/2016,,858760,31,373,1
414001,3,2/18/2016,,858760,31,431,3
414001,4,2/18/2016,,858760,31,737,6
414001,5,2/18/2016,,858760,31,1332,2
414002,1,2/18/2016,,1290284,54,1694,2
414002,2,2/18/2016,,1290284,54,1590,6
414003,1,2/18/2016,,923165,37,1361,4
414003,2,2/18/2016,,923165,37,295,8
414003,3,2/18/2016,,923165,37,56,6
414004,1,2/18/2016,,131976,4,2160,4
414005,1,2/18/2016,,1094291,41,1719,2
414007,1,2/18/2016,,2055720,50,1295,1
414008,1,2/18/2016,,1441384,48,1289,5
414009,1,2/18/2016,,1568316,66,1438,6
414009,2,2/18/2016,,1568316,66,1990,3
414009,3,2/18/2016,,1568316,66,2006,1
414010,1,2/18/2016,,1279593,63,133,1
414011,1,2/18/2016,,1952169,51,1836,2
414011,2,2/18/2016,,1952169,51,1626,2
414012,1,2/18/2016,,368190,8,1655,4
414012,2,2/18/2016,,368190,8,63,4
414012,3,2/18/2016,,368190,8,1029,4
414013,1,2/18/2016,,1771296,64,1913,2
414013,2,2/18/2016,,1771296,64,1586,2
414013,3,2/18/2016,,1771296,64,1628,10
414013,4,2/18/2016,,1771296,64,1603,1
414013,5,2/18/2016,,1771296,64,589,6
414013,6,2/18/2016,,1771296,64,1231,5
414013,7,2/18/2016,,1771296,64,1420,3
414014,1,2/18/2016,,1338452,54,1081,1
414015,1,2/18/2016,2/25/2016,1849306,0,2250,2
414016,1,2/18/2016,2/28/2016,574956,0,1816,1
414016,2,2/18/2016,2/28/2016,574956,0,1672,4
414017,1,2/18/2016,,728312,30,1073,2
414017,2,2/18/2016,,728312,30,1595,9
414017,3,2/18/2016,,728312,30,1620,4
414018,1,2/18/2016,,737327,30,2458,2
414018,2,2/18/2016,,737327,30,361,1
414018,3,2/18/2016,,737327,30,1699,10
414018,4,2/18/2016,,737327,30,2099,4
414018,5,2/18/2016,,737327,30,1648,6
414018,6,2/18/2016,,737327,30,1020,1
414020,1,2/18/2016,,1745187,56,1298,5
414020,2,2/18/2016,,1745187,56,2013,5
414020,3,2/18/2016,,1745187,56,967,2
414021,1,2/18/2016,,544035,19,1763,3
414022,1,2/18/2016,,328988,10,2494,6
414022,2,2/18/2016,,328988,10,1987,4
414022,3,2/18/2016,,328988,10,1034,8
414023,1,2/18/2016,,1749380,65,1654,1
414024,1,2/18/2016,,1229784,50,2008,1
415000,1,2/19/2016,,1676628,56,1218,2
415000,2,2/19/2016,,1676628,56,618,3
415000,3,2/19/2016,,1676628,56,1649,8
415002,1,2/19/2016,,758321,30,1239,2
415002,2,2/19/2016,,758321,30,1115,3
415002,3,2/19/2016,,758321,30,1015,2
415003,1,2/19/2016,,1870877,55,1262,2
415003,2,2/19/2016,,1870877,55,158,1
415004,1,2/19/2016,,1320851,63,1411,1
415004,2,2/19/2016,,1320851,63,124,5
415005,1,2/19/2016,,1592800,66,2082,4
415005,2,2/19/2016,,1592800,66,154,1
415005,3,2/19/2016,,1592800,66,1681,1
415007,1,2/19/2016,,1599307,51,108,1
415008,1,2/19/2016,,2026025,63,427,3
415009,1,2/19/2016,,402995,23,87,8
415011,1,2/19/2016,,450041,23,421,2
